epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
5,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,647524,0.46083932154623747,5739237888,0.9002,0.06038984053134918,88977.83454241071,16270.803597586495,0.0020428444425176296,0.000724700980104639,-0.008963684823053578,0.010820098221302032,400,0,0,lora-first
1,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,57700,0.445760753148657,5704155136,0.8678,0.06617968130111694,0.0,23780.349356515067,0.0,0.00995926040091685,nan,nan,0,0,200,norm-first
2,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,57700,0.444819457085846,5704308736,0.8793,0.06301946810483933,0.0,18345.425284249442,0.0,0.007566436726067748,nan,nan,0,0,200,norm-first
3,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,57700,0.4455713067213288,5704308736,0.8896,0.06120835943222046,0.0,19237.50905064174,0.0,0.005697094286525888,nan,nan,0,0,200,norm-first
4,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,57700,0.4464464059571171,5704308736,0.8942,0.06005949501991272,0.0,11170.013549804688,0.0,0.0024717405488315436,nan,nan,0,0,200,norm-first
5,cifar100,vit_small_patch16_224,hybrid_parallel,n.a.,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,57700,0.44675580071061466,5704308736,0.8996,0.057654775440692904,0.0,6667.869615827288,0.0,0.0005648293008562177,nan,nan,0,0,200,norm-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,247396,0.29696612162968083,4174938624,0.8762,0.06301624825000762,30844.190104166668,11829.080973307291,0.008320318069308996,0.005949299472073714,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,247396,0.29595850251824657,4174938624,0.8868,0.06530889348983765,42345.685546875,16132.4658203125,0.008944215252995491,0.006072468279550473,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,247396,0.2953637018228126,4174938624,0.8875,0.06812342517375947,50712.923828125,17793.87451171875,0.00669460603967309,0.00445469853002578,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,247396,0.2953426075713409,4174938624,0.896,0.06528714318275451,23997.5869140625,6442.164306640625,0.0025246876757591963,0.0015258067675555746,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,247396,0.29548473614256093,4174938624,0.8968,0.06423327045440674,21854.233723958332,6586.7222086588545,0.000610567512921989,0.0003563509089872241,nan,nan,0,0,0,lora-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,50788,0.2880459917170922,3779233280,0.8806,0.05985113220214844,0.0,16488.881958007812,0.0,0.009361362433992326,nan,nan,400,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,247396,0.2950005671557258,4174709248,0.8872,0.06058857711553574,34521.282552083336,14613.368326822916,0.009076621849089861,0.005803624090428154,nan,nan,400,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,247396,0.29562329087415923,4174709248,0.893,0.06327495150566101,40162.743489583336,13271.056803385416,0.006656004736820857,0.004029952610532443,nan,nan,400,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,247396,0.29619024476736705,4174709248,0.8986,0.06093471484184265,15307.382486979166,5586.456136067708,0.002548379280293981,0.0016012242219100397,nan,nan,400,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,247396,0.29715269544850226,4174709248,0.9009,0.06173478767871857,18574.902994791668,6488.07275390625,0.0006272243529868623,0.00035331530671101063,nan,nan,400,0,0,lora-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,1,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,124516,0.24242513441978514,3315727872,0.8805,0.061734249842166904,41746.951171875,18702.91064453125,0.006067243715127309,0.0068041175448646145,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,1,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,124516,0.2438110902791133,3314987520,0.8872,0.061602006435394284,25903.122395833332,11407.836669921875,0.004931871546432376,0.005138344985122482,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,1,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,124516,0.24408348746921704,3314987520,0.8905,0.05974968361854553,26983.799153645832,15427.871256510416,0.0034011912842591605,0.003842167556285858,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,1,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,124516,0.24438762603818304,3314987520,0.8955,0.06073284718990326,19034.63671875,10368.680501302084,0.0016103429564585288,0.0018550316841962438,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,1,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,124516,0.24580209029605016,3314987520,0.8976,0.062453097105026244,35383.899088541664,17489.244303385418,0.0005709250496389965,0.0006388180966799458,nan,nan,0,0,0,lora-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,235108,0.214515182978052,2230272000,0.8317,0.07469132125377655,120146.1171875,0.0,0.026452466379851103,0.0,nan,nan,0,0,400,norm-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,50788,0.28583766737252553,3772955136,0.8807,0.06330939922332764,30990.898111979168,13787.67724609375,0.006706182224055131,0.006003549865757425,nan,nan,0,0,400,norm-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,235108,0.2175200936739402,3772955136,0.8762,0.06620866949558259,52707.645182291664,8680.079508463541,0.005933209011952083,0.002901127988783022,nan,nan,0,0,400,norm-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,50788,0.28365544955748734,3772955136,0.8858,0.06273123972415924,20774.8955078125,7686.5107421875,0.002125166628199319,0.0017283940687775612,nan,nan,0,0,400,norm-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,deep_lora,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,235108,0.2228786548994996,3772955136,0.8875,0.06294206552505494,24004.480794270832,5775.2437744140625,0.0006162702629808336,0.0003970888792537153,nan,nan,0,0,400,norm-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,even_lora,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,342628,0.3320207858024656,4369397248,0.8826,0.06146671620607376,75574.62369791667,8814.534342447916,0.014381987663606802,0.004624954347188274,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,even_lora,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,342628,0.3324782970311392,4369397248,0.8824,0.06714016308784485,64585.009114583336,8349.809122721354,0.012677319968740145,0.004306785141428311,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,even_lora,0,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,342628,0.3324300718429448,4369397248,0.8895,0.06565209510326385,60676.5625,8766.105672200521,0.00899087389310201,0.0029738710339491567,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,even_lora,0,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,342628,0.3326728911046177,4369397248,0.897,0.06441402808427811,25427.404622395832,3500.4908447265625,0.0032706849354629717,0.0010804436169564724,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,even_lora,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,342628,0.33394828354916,4369397248,0.8975,0.062433485984802244,13509.612955729166,1524.0441385904949,0.000673288042889908,0.00023931685670201355,nan,nan,0,0,0,lora-first
1,cifar100,vit_small_patch16_224,hybrid_layerwise,odd_lora,0,8,16.0,0.0,0.001,0.0004522542485937369,0.0009045084971874737,0.05,0.0,342628,0.33262291161910346,4565512704,0.8834,0.0608566987991333,68911.353515625,9867.369710286459,0.013861914010097584,0.004749329450229804,nan,nan,0,0,0,lora-first
2,cifar100,vit_small_patch16_224,hybrid_layerwise,odd_lora,0,8,16.0,0.0,0.001,0.00032725424859373687,0.0006545084971874737,0.05,0.0,342628,0.3333492480275576,4565512704,0.8841,0.06565907454490662,64618.319661458336,9453.893880208334,0.013093878515064716,0.004522756828616063,nan,nan,0,0,0,lora-first
3,cifar100,vit_small_patch16_224,hybrid_layerwise,odd_lora,0,8,16.0,0.0,0.001,0.00017274575140626317,0.00034549150281252633,0.05,0.0,342628,0.3339212483457287,4565512704,0.8917,0.06553790380954742,12816.950520833334,1877.5167134602864,0.006489249101529519,0.002131331634397308,nan,nan,0,0,0,lora-first
4,cifar100,vit_small_patch16_224,hybrid_layerwise,odd_lora,0,8,16.0,0.0,0.001,4.7745751406263163e-05,9.549150281252633e-05,0.05,0.0,342628,0.3353780456211256,4565512704,0.8978,0.06579133524894715,26618.021809895832,4533.840352376302,0.0032345865232249102,0.0010722070777167876,nan,nan,0,0,0,lora-first
5,cifar100,vit_small_patch16_224,hybrid_layerwise,odd_lora,0,8,16.0,0.0,0.001,0.0,0.0,0.05,0.0,342628,0.3363048938839027,4565512704,0.8966,0.06586922033429146,7646.630452473958,1207.6749267578125,0.0005528753875599554,0.00017641380448670438,nan,nan,0,0,0,lora-first
