epoch,dataset,model,method,policy,attn_only,lora_r,lora_alpha,lora_dropout,lr,lr_lora,lr_norm,weight_decay,clip_grad,trainable_params,avg_step_time_s,peak_mem_bytes,acc1,ece,grad_norm_lora_mean,grad_norm_norm_mean,update_norm_lora_mean,update_norm_norm_mean,cosine_ln_mean,cosine_ln_p90,freeze_lora_steps,freeze_norm_steps,alt_freeze_every,alt_freeze_order
11,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,3.214359529269395e-05,0.000427564939805086,0.05,0.0,119808,0.34983950258825747,4359430144,0.191,0.09536661877632141,56046.285481770836,118.9558162689209,0.0005800761282444,0.0024939094437286258,nan,nan,0,0,0,lora-first
12,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,2.8138303897657636e-05,0.0003520365877844012,0.05,0.0,119808,0.35024902216918635,4359430144,0.1987,0.09944073033332824,55526.916015625,114.92760372161865,0.0005244994778574134,0.002076612455615153,nan,nan,0,0,0,lora-first
13,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,2.4332749381836902e-05,0.00028027470262892445,0.05,0.0,119808,0.3497858029192366,4359430144,0.2035,0.10502753143310548,50491.797526041664,97.9840898513794,0.0005028399512715017,0.0017867453473930557,nan,nan,0,0,0,lora-first
14,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,2.0820637127322587e-05,0.0002140463001152259,0.05,0.0,119808,0.3503810536221165,4359430144,0.1999,0.09496510834693908,60667.348307291664,124.81999079386394,0.0003869100328302011,0.0012520958165017266,nan,nan,0,0,0,lora-first
15,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.768844699385313e-05,0.00015498214331265904,0.05,0.0,119808,0.3504615019044608,4359430144,0.2054,0.10265560932159423,56128.983072916664,117.65920893351237,0.00033645737858023494,0.001044097317693134,nan,nan,0,0,0,lora-first
16,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.5013303897657632e-05,0.00010453658778440108,0.05,0.0,119808,0.34903801615585756,4359430144,0.2077,0.10239374580383301,55704.285807291664,141.71368535359701,0.00026110792290031287,0.0006450286018662155,nan,nan,0,0,0,lora-first
17,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.2861078740055347e-05,6.395177052675796e-05,0.05,0.0,119808,0.34847622271389,4359430144,0.212,0.10683505792617798,68432.6416015625,143.5088144938151,0.00024517525162082165,0.0005124374486816426,nan,nan,0,0,0,lora-first
18,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.1284766447252222e-05,3.422702443389901e-05,0.05,0.0,119808,0.35033814620483866,4359430144,0.211,0.10430679359436035,61647.486002604164,125.45373344421387,0.0002008240505044038,0.00031646004451128346,nan,nan,0,0,0,lora-first
19,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1.0323181059377637e-05,1.6094271405406862e-05,0.05,0.0,119808,0.34950487510017725,4359430144,0.2131,0.10580224962234497,64462.504231770836,132.766508102417,0.00019877749582519755,0.00016988055722322315,nan,nan,0,0,0,lora-first
20,cifar100,vit_small_patch16_224,hybrid_layers,even_lora,0,3,24.0,0.0,0.001,1e-05,1e-05,0.05,0.0,119808,0.3503094939014796,4359430144,0.2154,0.1093708164215088,78822.95247395833,220.54333368937174,0.00017476518163069463,7.824714824285668e-05,nan,nan,0,0,0,lora-first
